rep,variable,p_valor_ajustado_BH
112,pct_uso_pabellon,0.3722040622359417
112,pabellones_promedio,0.9184605436910838
112,tasa_partos,0.9184605436910838
112,tasa_prematurez,0.9276212800298443
112,cv_estancia,0.16046033590155095
112,pct_estancia_larga,0.9696076193921079
113,egresos_por_anio,0.558738896696503
113,estancia_media,0.4411381080826113
113,estancia_mediana,0.6773098975786193
113,peso_medio_grd,0.24789331989023355
113,severidad_media,0.4687802379148954
113,mortalidad_media,0.558738896696503
113,entropia_grd,0.6508582442906486
113,comorbilidades_promedio,0.5491101028452537
113,tasa_cma,0.426006679156273
113,peso_medio_cma,0.5814399193835487
113,pct_pediatrico,0.24789331989023355
113,pct_geriatrico,0.32077808767249255
113,pct_femenino_fertil,0.26712843123541224
113,edad_mediana,0.26712843123541224
113,pct_urgencia,0.26712843123541224
113,pct_programada,0.4947576363641539
113,pct_obstetrica_ingreso,0.426006679156273
113,pct_alta_domicilio,0.4411381080826113
113,pct_alta_fallecido,0.558738896696503
113,pct_alta_traslado,0.32077808767249255
113,pct_origen_emergencia,0.4411381080826113
113,pct_origen_referencia,0.26712843123541224
113,pct_uso_pabellon,0.26335428928262755
113,pabellones_promedio,0.5109895639967609
113,tasa_partos,0.8490620214945236
113,tasa_prematurez,0.24789331989023355
113,cv_estancia,0.32077808767249255
113,pct_estancia_larga,0.7388200069828228
114,egresos_por_anio,0.9075760749084196
114,estancia_media,0.5239572972062162
114,estancia_mediana,0.7251971259387561
114,peso_medio_grd,0.3228770308483787
114,severidad_media,0.6086311538392347
114,mortalidad_media,0.3228770308483787
114,entropia_grd,0.7251971259387561
114,comorbilidades_promedio,0.6291813575918492
114,tasa_cma,0.017292610674371947
114,peso_medio_cma,0.7812342949242076
114,pct_pediatrico,0.2552028449661687
114,pct_geriatrico,0.2552028449661687
114,pct_femenino_fertil,0.2552028449661687
114,edad_mediana,0.05001335416660451
114,pct_urgencia,0.7505430058804986
114,pct_programada,0.9075760749084196
114,pct_obstetrica_ingreso,0.7505430058804986
114,pct_alta_domicilio,0.9075760749084196
114,pct_alta_fallecido,0.6149843535169678
114,pct_alta_traslado,0.2552028449661687
114,pct_origen_emergencia,0.2552028449661687
114,pct_origen_referencia,0.7812342949242076
114,pct_uso_pabellon,0.3228770308483787
114,pabellones_promedio,0.7505430058804986
114,tasa_partos,0.8610005378707112
114,tasa_prematurez,0.3228770308483787
114,cv_estancia,0.3228770308483787
114,pct_estancia_larga,0.5239572972062162
115,egresos_por_anio,0.8873170214564223
115,estancia_media,0.9459959409368739
115,estancia_mediana,0.5410965030024729
115,peso_medio_grd,0.5267838397165919
115,severidad_media,0.5732167708855566
115,mortalidad_media,0.5410965030024729
115,entropia_grd,0.10924260293530988
115,comorbilidades_promedio,0.4213690270451088
115,tasa_cma,0.5759577164653179
115,peso_medio_cma,0.5732167708855566
115,pct_pediatrico,0.10924260293530988
115,pct_geriatrico,0.20614716060765245
115,pct_femenino_fertil,0.5410965030024729
115,edad_mediana,0.20614716060765245
115,pct_urgencia,0.9459959409368739
115,pct_programada,0.5410965030024729
115,pct_obstetrica_ingreso,0.7785434396379722
115,pct_alta_domicilio,0.10924260293530988
115,pct_alta_fallecido,0.20614716060765245
115,pct_alta_traslado,0.9459959409368739
115,pct_origen_emergencia,0.9459959409368739
115,pct_origen_referencia,0.5410965030024729
115,pct_uso_pabellon,0.4213690270451088
115,pabellones_promedio,0.9459959409368739
115,tasa_partos,0.7785434396379722
115,tasa_prematurez,0.7785434396379722
115,cv_estancia,0.9262278563996058
115,pct_estancia_larga,0.6726438408575441
116,egresos_por_anio,0.6640988759371809
116,estancia_media,0.5509921448316678
116,estancia_mediana,0.8810711615419452
116,peso_medio_grd,0.32012544469643783
116,severidad_media,0.8316781549852313
116,mortalidad_media,0.6640988759371809
116,entropia_grd,0.012936037114194776
116,comorbilidades_promedio,0.05153143861609336
116,tasa_cma,0.8289350572685455
116,peso_medio_cma,0.9212795388292773
116,pct_pediatrico,0.00025241676601989643
116,pct_geriatrico,0.12583981793902133
116,pct_femenino_fertil,0.00034067291238414364
116,edad_mediana,0.07778169521158915
116,pct_urgencia,0.005305970414614164
116,pct_programada,0.05098134381880593
116,pct_obstetrica_ingreso,0.5707197155439236
116,pct_alta_domicilio,0.033791033916515584
116,pct_alta_fallecido,0.0007771797699250763
116,pct_alta_traslado,0.00998146426868799
116,pct_origen_emergencia,0.09948928894209452
116,pct_origen_referencia,0.19473547713434622
116,pct_uso_pabellon,0.32012544469643783
116,pabellones_promedio,0.5072401164231475
116,tasa_partos,0.06359310944093743
116,tasa_prematurez,0.9681357472564747
116,cv_estancia,0.385908696342067
116,pct_estancia_larga,0.38661191297442393
117,egresos_por_anio,0.175291943819909
117,estancia_media,0.9766874972610333
117,estancia_mediana,0.08593541599850824
117,peso_medio_grd,0.20086676682385782
117,severidad_media,0.7861793384828504
117,mortalidad_media,0.08593541599850824
117,entropia_grd,0.7861793384828504
117,comorbilidades_promedio,0.4088503864699989
117,tasa_cma,0.7741489569948093
117,peso_medio_cma,0.6210629122302712
117,pct_pediatrico,0.019470692474988355
117,pct_geriatrico,0.08593541599850824
117,pct_femenino_fertil,0.35064513222182453
117,edad_mediana,0.0016208981137003657
117,pct_urgencia,0.06100863898708366
117,pct_programada,0.7180583454372984
117,pct_obstetrica_ingreso,0.4730307902607057
117,pct_alta_domicilio,0.35064513222182453
117,pct_alta_fallecido,0.20086676682385782
117,pct_alta_traslado,0.35064513222182453
117,pct_origen_emergencia,0.08593541599850824
117,pct_origen_referencia,0.5058917990073293
117,pct_uso_pabellon,0.5009175235267052
117,pabellones_promedio,0.501275386615561
117,tasa_partos,0.9766874972610333
117,tasa_prematurez,0.4730307902607057
117,cv_estancia,0.0011586094114725246
117,pct_estancia_larga,0.7861793384828504
118,egresos_por_anio,0.4660780360010629
118,estancia_media,0.3748693443604338
118,estancia_mediana,0.15718020861815102
118,peso_medio_grd,0.3748693443604338
118,severidad_media,0.6777901271207512
118,mortalidad_media,0.06319400643947273
118,entropia_grd,0.5126958109508629
118,comorbilidades_promedio,0.15718020861815102
118,tasa_cma,0.49595513321193496
118,peso_medio_cma,0.5126958109508629
118,pct_pediatrico,0.08307135518655732
118,pct_geriatrico,0.026637758525501553
118,pct_femenino_fertil,0.47309152713328534
118,edad_mediana,0.3748693443604338
118,pct_urgencia,0.15718020861815102
118,pct_programada,0.5481722284920607
118,pct_obstetrica_ingreso,0.6777901271207512
118,pct_alta_domicilio,0.3748693443604338
118,pct_alta_fallecido,0.026637758525501553
118,pct_alta_traslado,0.7376066434841733
118,pct_origen_emergencia,0.33495363500019626
118,pct_origen_referencia,0.7232109119510985
118,pct_uso_pabellon,0.026637758525501553
118,pabellones_promedio,0.6819954621008135
118,tasa_partos,0.6777901271207512
118,tasa_prematurez,0.7951391253175774
118,cv_estancia,0.026637758525501553
118,pct_estancia_larga,0.6777901271207512
119,egresos_por_anio,0.5108046062781392
119,estancia_media,0.5108046062781392
119,estancia_mediana,0.231072573454874
119,peso_medio_grd,0.04549365625237582
119,severidad_media,0.9197753306784433
119,mortalidad_media,0.06908495070168219
119,entropia_grd,0.06908495070168219
119,comorbilidades_promedio,0.6816620417465322
119,tasa_cma,0.11497736161866373
119,peso_medio_cma,0.7273904989616656
119,pct_pediatrico,0.00721464995134966
119,pct_geriatrico,0.7273904989616656
119,pct_femenino_fertil,0.5233235859424697
119,edad_mediana,0.2615396307847288
119,pct_urgencia,0.1769579600666505
119,pct_programada,0.11497736161866373
119,pct_obstetrica_ingreso,0.8512365065503285
119,pct_alta_domicilio,0.24820488914915606
119,pct_alta_fallecido,0.6816620417465322
119,pct_alta_traslado,0.07703575113694848
119,pct_origen_emergencia,0.5108046062781392
119,pct_origen_referencia,0.7273904989616656
119,pct_uso_pabellon,0.00721464995134966
119,pabellones_promedio,0.07703575113694848
119,tasa_partos,0.5108046062781392
119,tasa_prematurez,0.6790318940523384
119,cv_estancia,0.48395453038041897
119,pct_estancia_larga,0.5108046062781392
120,egresos_por_anio,0.6569621917022871
120,estancia_media,0.4165033233805078
120,estancia_mediana,0.7623793774432915
120,peso_medio_grd,0.4165033233805078
120,severidad_media,0.9919274061685585
120,mortalidad_media,0.4360485993881174
120,entropia_grd,0.7301601872670448
120,comorbilidades_promedio,0.37983149040271796
120,tasa_cma,0.4360485993881174
120,peso_medio_cma,0.3875115601200388
120,pct_pediatrico,0.03334248635186848
120,pct_geriatrico,0.03334248635186848
120,pct_femenino_fertil,0.37983149040271796
120,edad_mediana,0.2550408241873735
120,pct_urgencia,0.2550408241873735
120,pct_programada,0.688252902125396
120,pct_obstetrica_ingreso,0.5136461258620815
120,pct_alta_domicilio,0.4165033233805078
120,pct_alta_fallecido,0.31426479798666157
120,pct_alta_traslado,0.31426479798666157
120,pct_origen_emergencia,0.4360485993881174
120,pct_origen_referencia,0.5113335139840439
120,pct_uso_pabellon,0.7222137241359315
120,pabellones_promedio,0.37983149040271796
120,tasa_partos,0.03334248635186848
120,tasa_prematurez,0.6584378721439496
120,cv_estancia,0.37983149040271796
120,pct_estancia_larga,0.6584378721439496
121,egresos_por_anio,0.9246995126917141
121,estancia_media,0.7490493040981565
121,estancia_mediana,0.8126590887664803
121,peso_medio_grd,0.6034463727564211
121,severidad_media,0.44396213188301004
121,mortalidad_media,0.302942393571969
121,entropia_grd,0.8126590887664803
121,comorbilidades_promedio,0.11811122207832585
121,tasa_cma,0.4474711520562391
121,peso_medio_cma,0.8126590887664803
121,pct_pediatrico,0.11811122207832585
121,pct_geriatrico,0.20638968346065675
121,pct_femenino_fertil,0.44396213188301004
121,edad_mediana,0.015502135430172629
121,pct_urgencia,0.45156320203723876
121,pct_programada,0.20638968346065675
121,pct_obstetrica_ingreso,0.6950503324091027
121,pct_alta_domicilio,0.9828871019238157
121,pct_alta_fallecido,0.20638968346065675
121,pct_alta_traslado,0.609107662367825
121,pct_origen_emergencia,0.6623021466050097
121,pct_origen_referencia,0.6271193223801969
121,pct_uso_pabellon,0.6271193223801969
121,pabellones_promedio,0.44396213188301004
121,tasa_partos,0.19176459787241285
121,tasa_prematurez,0.7490493040981565
121,cv_estancia,0.6271193223801969
121,pct_estancia_larga,0.44396213188301004
122,egresos_por_anio,0.9508157374524543
122,estancia_media,0.9508157374524543
122,estancia_mediana,0.5546994409335291
122,peso_medio_grd,0.17068774099605438
122,severidad_media,0.5546994409335291
122,mortalidad_media,0.5546994409335291
122,entropia_grd,0.9508157374524543
122,comorbilidades_promedio,0.5546994409335291
122,tasa_cma,0.6613602771645618
122,peso_medio_cma,0.18233009961587682
122,pct_pediatrico,0.14965183448838806
122,pct_geriatrico,0.17669792352897065
122,pct_femenino_fertil,0.882819799091395
122,edad_mediana,0.18233009961587682
122,pct_urgencia,0.33296206068229106
122,pct_programada,0.21340720183660541
122,pct_obstetrica_ingreso,0.18233009961587682
122,pct_alta_domicilio,0.47635976290864085
122,pct_alta_fallecido,0.17669792352897065
122,pct_alta_traslado,0.5546994409335291
122,pct_origen_emergencia,0.3044763478273834
122,pct_origen_referencia,0.9508157374524543
122,pct_uso_pabellon,0.1398823742433188
122,pabellones_promedio,0.9508157374524543
122,tasa_partos,0.18233009961587682
122,tasa_prematurez,0.9508157374524543
122,cv_estancia,0.9508157374524543
122,pct_estancia_larga,0.17669792352897065
123,egresos_por_anio,0.23128724222183367
123,estancia_media,0.49330725901634753
123,estancia_mediana,0.37803430860833476
123,peso_medio_grd,0.49330725901634753
123,severidad_media,0.034528278641517966
123,mortalidad_media,0.23128724222183367
123,entropia_grd,0.7318768670755167
123,comorbilidades_promedio,0.7318768670755167
123,tasa_cma,0.9286761063297236
123,peso_medio_cma,0.5813204866422537
123,pct_pediatrico,0.12006405759947783
123,pct_geriatrico,0.021785544995913963
123,pct_femenino_fertil,0.6696416672366151
123,edad_mediana,0.15337898927367297
123,pct_urgencia,0.3120197291382635
123,pct_programada,0.12006405759947783
123,pct_obstetrica_ingreso,0.08558716323249568
123,pct_alta_domicilio,0.23128724222183367
123,pct_alta_fallecido,0.021785544995913963
123,pct_alta_traslado,0.07540368626469789
123,pct_origen_emergencia,0.49330725901634753
123,pct_origen_referencia,0.07540368626469789
123,pct_uso_pabellon,0.10306327300546664
123,pabellones_promedio,0.23128724222183367
123,tasa_partos,0.8953343953826884
123,tasa_prematurez,0.23128724222183367
123,cv_estancia,0.5813204866422537
123,pct_estancia_larga,0.6696416672366151
124,egresos_por_anio,0.628635605789939
124,estancia_media,0.4299210343237997
124,estancia_mediana,0.44860637525721325
124,peso_medio_grd,0.3889366183074411
124,severidad_media,0.6925895033815137
124,mortalidad_media,0.6417323424295159
124,entropia_grd,0.44860637525721325
124,comorbilidades_promedio,0.3166617335255234
124,tasa_cma,0.3166617335255234
124,peso_medio_cma,0.35168858856364454
124,pct_pediatrico,0.05011529651788627
124,pct_geriatrico,0.3597373818997709
124,pct_femenino_fertil,0.9501925722207256
124,edad_mediana,0.10576956513980969
124,pct_urgencia,0.9501925722207256
124,pct_programada,0.10576956513980969
124,pct_obstetrica_ingreso,0.6162578782923569
124,pct_alta_domicilio,0.9624791741819695
124,pct_alta_fallecido,0.7146941277776381
124,pct_alta_traslado,0.4824381107288905
124,pct_origen_emergencia,0.7185901351216637
124,pct_origen_referencia,0.7146941277776381
124,pct_uso_pabellon,0.12558243126273888
124,pabellones_promedio,0.9624791741819695
124,tasa_partos,0.3166617335255234
124,tasa_prematurez,0.35168858856364454
124,cv_estancia,0.9501925722207256
124,pct_estancia_larga,0.35168858856364454
125,egresos_por_anio,0.9996862834582231
125,estancia_media,0.1462743076967798
125,estancia_mediana,0.7663279504732674
125,peso_medio_grd,0.1462743076967798
125,severidad_media,0.28928328836089884
125,mortalidad_media,0.7663279504732674
125,entropia_grd,0.6265973943477756
125,comorbilidades_promedio,0.653869030223799
125,tasa_cma,0.7192501550585233
125,peso_medio_cma,0.45323620220542604
125,pct_pediatrico,0.08968892346587305
125,pct_geriatrico,0.015745953203399415
125,pct_femenino_fertil,0.45323620220542604
125,edad_mediana,0.1462743076967798
125,pct_urgencia,0.1800749070518499
125,pct_programada,0.9432514619937082
125,pct_obstetrica_ingreso,0.1462743076967798
125,pct_alta_domicilio,0.45323620220542604
125,pct_alta_fallecido,0.8629255977976247
125,pct_alta_traslado,0.3874040250403383
125,pct_origen_emergencia,0.29389406172536275
125,pct_origen_referencia,0.7192501550585233
125,pct_uso_pabellon,0.16641411768730952
125,pabellones_promedio,0.8629255977976247
125,tasa_partos,0.1462743076967798
125,tasa_prematurez,0.28928328836089884
125,cv_estancia,0.1462743076967798
125,pct_estancia_larga,0.28928328836089884
126,egresos_por_anio,0.6352477265684702
126,estancia_media,0.4108613274139164
126,estancia_mediana,0.20954948200382228
126,peso_medio_grd,0.08864341364149095
126,severidad_media,0.23718341543849908
126,mortalidad_media,0.5485323651913627
126,entropia_grd,0.6276226439863963
126,comorbilidades_promedio,0.20954948200382228
126,tasa_cma,0.8492533154614713
126,peso_medio_cma,0.20844349561472753
126,pct_pediatrico,0.006778182745146056
126,pct_geriatrico,0.018299043471470867
126,pct_femenino_fertil,0.5644190474136856
126,edad_mediana,0.23718341543849908
126,pct_urgencia,0.0576910062053906
126,pct_programada,0.9135001320663431
126,pct_obstetrica_ingreso,0.014430829809452964
126,pct_alta_domicilio,0.31236302358882956
126,pct_alta_fallecido,0.8825749412143443
126,pct_alta_traslado,0.6276226439863963
126,pct_origen_emergencia,0.4101987336862996
126,pct_origen_referencia,0.07970854882300231
126,pct_uso_pabellon,0.0007894808191018101
126,pabellones_promedio,0.23721300934072992
126,tasa_partos,0.012083322318106963
126,tasa_prematurez,0.7354367611180562
126,cv_estancia,0.006778182745146056
126,pct_estancia_larga,0.7747166773409627
127,egresos_por_anio,0.7623963519604267
127,estancia_media,0.40530596893552484
127,estancia_mediana,0.08170775552729947
127,peso_medio_grd,0.017663367985539864
127,severidad_media,0.40530596893552484
127,mortalidad_media,0.1973480724594433
127,entropia_grd,0.3742500049570518
127,comorbilidades_promedio,0.47442367640853994
127,tasa_cma,0.01651295600530284
127,peso_medio_cma,0.2564283245428169
127,pct_pediatrico,0.11173559343111295
127,pct_geriatrico,0.021485248200931933
127,pct_femenino_fertil,0.3742500049570518
127,edad_mediana,0.0886263234094378
127,pct_urgencia,0.1133368016919096
127,pct_programada,0.03463842391811611
127,pct_obstetrica_ingreso,0.09544547037733062
127,pct_alta_domicilio,0.596778732902753
127,pct_alta_fallecido,0.2444535608727351
127,pct_alta_traslado,0.8965416517753874
127,pct_origen_emergencia,0.2564283245428169
127,pct_origen_referencia,0.19275844800343875
127,pct_uso_pabellon,0.3538438131796848
127,pabellones_promedio,0.5870136585431849
127,tasa_partos,0.9590149281561192
127,tasa_prematurez,0.2444535608727351
127,cv_estancia,0.6377057696335683
127,pct_estancia_larga,0.9419986930328372
128,egresos_por_anio,0.8943960190415539
128,estancia_media,0.8603415233995738
128,estancia_mediana,0.23164183712994832
128,peso_medio_grd,0.8788496537469146
128,severidad_media,0.9288549617251058
128,mortalidad_media,0.0831701039299954
128,entropia_grd,0.6603451620741941
128,comorbilidades_promedio,0.5648894783934646
128,tasa_cma,0.7950548058552941
128,peso_medio_cma,0.9288549617251058
128,pct_pediatrico,0.02661586571872369
128,pct_geriatrico,5.193906691823194e-05
128,pct_femenino_fertil,0.0831701039299954
128,edad_mediana,0.24844441161829164
128,pct_urgencia,0.4143483912950064
128,pct_programada,0.9288549617251058
128,pct_obstetrica_ingreso,0.9288549617251058
128,pct_alta_domicilio,0.9288549617251058
128,pct_alta_fallecido,0.4143483912950064
128,pct_alta_traslado,0.07659295440071279
128,pct_origen_emergencia,0.07804728455388393
128,pct_origen_referencia,0.1883541147461379
128,pct_uso_pabellon,0.1281399764159539
128,pabellones_promedio,0.3360795614852067
128,tasa_partos,0.4703335786368504
128,tasa_prematurez,0.02661586571872369
128,cv_estancia,0.5648894783934646
128,pct_estancia_larga,0.00294710389407654
129,egresos_por_anio,0.8398591821265473
129,estancia_media,0.9907958809150151
129,estancia_mediana,0.9702264047566821
129,peso_medio_grd,0.9702264047566821
129,severidad_media,0.8357259038124647
129,mortalidad_media,0.6992169901885473
129,entropia_grd,0.09581752821055944
129,comorbilidades_promedio,0.7333352093915532
129,tasa_cma,0.7333352093915532
129,peso_medio_cma,0.9702264047566821
129,pct_pediatrico,0.12673865507691032
129,pct_geriatrico,0.9702264047566821
129,pct_femenino_fertil,0.11323392481227784
129,edad_mediana,0.09581752821055944
129,pct_urgencia,0.0701085469113089
129,pct_programada,0.9702264047566821
129,pct_obstetrica_ingreso,0.8357259038124647
129,pct_alta_domicilio,0.7333352093915532
129,pct_alta_fallecido,0.03788742431148658
129,pct_alta_traslado,0.03788742431148658
129,pct_origen_emergencia,0.9702264047566821
129,pct_origen_referencia,0.8357259038124647
129,pct_uso_pabellon,0.9702264047566821
129,pabellones_promedio,0.8357259038124647
129,tasa_partos,0.8357259038124647
129,tasa_prematurez,0.09581752821055944
129,cv_estancia,0.8357259038124647
129,pct_estancia_larga,0.9702264047566821
130,egresos_por_anio,0.3629900930090508
130,estancia_media,0.269911203662325
130,estancia_mediana,0.014969087529516345
130,peso_medio_grd,0.07452901146402854
130,severidad_media,0.7826669649427777
130,mortalidad_media,0.9072418599772861
130,entropia_grd,0.16725398279790646
130,comorbilidades_promedio,0.9641119305239708
130,tasa_cma,0.9641119305239708
130,peso_medio_cma,0.34206165889588036
130,pct_pediatrico,0.14217997201154767
130,pct_geriatrico,0.901301985302423
130,pct_femenino_fertil,0.49205673890448426
130,edad_mediana,0.19699547671806455
130,pct_urgencia,0.21558625743300827
130,pct_programada,0.14217997201154767
130,pct_obstetrica_ingreso,0.901301985302423
130,pct_alta_domicilio,0.3580505135180588
130,pct_alta_fallecido,0.19699547671806455
130,pct_alta_traslado,0.23135275550399564
130,pct_origen_emergencia,0.901301985302423
130,pct_origen_referencia,0.9641119305239708
130,pct_uso_pabellon,0.19316581041473146
130,pabellones_promedio,0.901301985302423
130,tasa_partos,0.19699547671806455
130,tasa_prematurez,0.3629900930090508
130,cv_estancia,0.3629900930090508
130,pct_estancia_larga,0.23135275550399564
131,egresos_por_anio,0.9735084504201488
131,estancia_media,0.5917149362604854
131,estancia_mediana,0.5917149362604854
131,peso_medio_grd,0.9735084504201488
131,severidad_media,0.5917149362604854
131,mortalidad_media,0.5917149362604854
131,entropia_grd,0.9735084504201488
131,comorbilidades_promedio,0.5917149362604854
131,tasa_cma,0.19568050168295903
131,peso_medio_cma,0.5917149362604854
131,pct_pediatrico,0.19268630770801393
131,pct_geriatrico,0.750575299536136
131,pct_femenino_fertil,0.6651728449321399
131,edad_mediana,0.07660168910986832
131,pct_urgencia,0.5125943600539771
131,pct_programada,0.1593225369388732
131,pct_obstetrica_ingreso,0.5917149362604854
131,pct_alta_domicilio,0.5917149362604854
131,pct_alta_fallecido,0.9735084504201488
131,pct_alta_traslado,0.7163192490610863
131,pct_origen_emergencia,0.07660168910986832
131,pct_origen_referencia,0.1735509345882302
131,pct_uso_pabellon,0.5917149362604854
131,pabellones_promedio,0.5917149362604854
131,tasa_partos,0.5917149362604854
131,tasa_prematurez,0.7163192490610863
131,cv_estancia,0.9735084504201488
131,pct_estancia_larga,0.33306529881526353
132,egresos_por_anio,0.3134854639100293
132,estancia_media,0.8945562845860224
132,estancia_mediana,0.7034224338262787
132,peso_medio_grd,0.4786661772251168
132,severidad_media,0.6218930210209195
132,mortalidad_media,0.4963811117475123
132,entropia_grd,0.7406444099653956
132,comorbilidades_promedio,0.686232726669482
132,tasa_cma,0.17941586205356222
132,peso_medio_cma,0.3134854639100293
132,pct_pediatrico,0.05773134185263745
132,pct_geriatrico,0.05773134185263745
132,pct_femenino_fertil,0.6218930210209195
132,edad_mediana,0.05773134185263745
132,pct_urgencia,0.045614066514459636
132,pct_programada,0.05773134185263745
132,pct_obstetrica_ingreso,0.7406444099653956
132,pct_alta_domicilio,0.38330214949183766
132,pct_alta_fallecido,0.7034224338262787
132,pct_alta_traslado,0.7406444099653956
132,pct_origen_emergencia,0.686232726669482
132,pct_origen_referencia,0.7406444099653956
132,pct_uso_pabellon,0.686232726669482
132,pabellones_promedio,0.25103384646496724
132,tasa_partos,0.686232726669482
132,tasa_prematurez,0.3134854639100293
132,cv_estancia,0.686232726669482
132,pct_estancia_larga,0.686232726669482
133,egresos_por_anio,0.6773829602509428
133,estancia_media,0.23235606539809722
133,estancia_mediana,0.8168979920482226
133,peso_medio_grd,0.01109422145293592
133,severidad_media,0.8846068998522943
133,mortalidad_media,0.2133192350570631
133,entropia_grd,0.9926378748532305
133,comorbilidades_promedio,0.7825645642593746
133,tasa_cma,0.34433425553996544
133,peso_medio_cma,0.6111399560672883
133,pct_pediatrico,0.172258219242034
133,pct_geriatrico,0.172258219242034
133,pct_femenino_fertil,0.4449673889569315
133,edad_mediana,0.172258219242034
133,pct_urgencia,0.2905773851104263
133,pct_programada,0.7825645642593746
133,pct_obstetrica_ingreso,0.6549447980530564
133,pct_alta_domicilio,0.24493503781472337
133,pct_alta_fallecido,0.4449673889569315
133,pct_alta_traslado,0.46033789135988695
133,pct_origen_emergencia,0.172258219242034
133,pct_origen_referencia,0.6773829602509428
133,pct_uso_pabellon,0.5136224398852715
133,pabellones_promedio,0.8846068998522943
133,tasa_partos,0.47506689155005793
133,tasa_prematurez,0.8846068998522943
133,cv_estancia,0.019793345822446066
133,pct_estancia_larga,0.2133192350570631
134,egresos_por_anio,0.5374451118899951
134,estancia_media,0.15635640141542473
134,estancia_mediana,0.3399927031934295
134,peso_medio_grd,0.3399927031934295
134,severidad_media,0.8267889324879256
134,mortalidad_media,0.9781244223149026
134,entropia_grd,0.15635640141542473
134,comorbilidades_promedio,0.9781244223149026
134,tasa_cma,0.3399927031934295
134,peso_medio_cma,0.3399927031934295
134,pct_pediatrico,0.15635640141542473
134,pct_geriatrico,0.3399927031934295
134,pct_femenino_fertil,0.8267889324879256
134,edad_mediana,0.015819006909671984
134,pct_urgencia,0.1875235365394074
134,pct_programada,0.9781244223149026
134,pct_obstetrica_ingreso,0.5374451118899951
134,pct_alta_domicilio,0.9781244223149026
134,pct_alta_fallecido,0.5374451118899951
134,pct_alta_traslado,0.9121620207163318
134,pct_origen_emergencia,0.46860306377842714
134,pct_origen_referencia,0.9781244223149026
134,pct_uso_pabellon,0.5374451118899951
134,pabellones_promedio,0.4955522372111207
134,tasa_partos,0.15635640141542473
134,tasa_prematurez,0.8969761900268539
134,cv_estancia,0.9781244223149026
134,pct_estancia_larga,0.5414165126514701
135,egresos_por_anio,0.8636888969078426
135,estancia_media,0.7860094259896296
135,estancia_mediana,0.16178542053752565
135,peso_medio_grd,0.8636888969078426
135,severidad_media,0.2826679792162397
135,mortalidad_media,0.23173310478648942
135,entropia_grd,0.8754268277646406
135,comorbilidades_promedio,0.9114422883134792
135,tasa_cma,0.16178542053752565
135,peso_medio_cma,0.8636888969078426
135,pct_pediatrico,0.0659268258239613
135,pct_geriatrico,0.1306802711593813
135,pct_femenino_fertil,0.9114422883134792
135,edad_mediana,0.0659268258239613
135,pct_urgencia,0.22246542821719342
135,pct_programada,0.9114422883134792
135,pct_obstetrica_ingreso,0.23173310478648942
135,pct_alta_domicilio,0.8636888969078426
135,pct_alta_fallecido,0.22246542821719342
135,pct_alta_traslado,0.7538785463391525
135,pct_origen_emergencia,0.8636888969078426
135,pct_origen_referencia,0.16178542053752565
135,pct_uso_pabellon,0.2826679792162397
135,pabellones_promedio,0.9114422883134792
135,tasa_partos,0.1306802711593813
135,tasa_prematurez,0.9114422883134792
135,cv_estancia,0.7860094259896296
135,pct_estancia_larga,0.8636888969078426
136,egresos_por_anio,0.13491223576671244
136,estancia_media,0.1304858119713548
136,estancia_mediana,0.4473167340722391
136,peso_medio_grd,0.3641394904681693
136,severidad_media,0.31540804215776264
136,mortalidad_media,0.31540804215776264
136,entropia_grd,0.3969398101112575
136,comorbilidades_promedio,0.9006908530350546
136,tasa_cma,0.619499970211264
136,peso_medio_cma,0.8553629354222285
136,pct_pediatrico,0.05637256914828579
136,pct_geriatrico,0.31540804215776264
136,pct_femenino_fertil,0.04105952541655823
136,edad_mediana,0.31540804215776264
136,pct_urgencia,0.7657782845023361
136,pct_programada,0.04140619152656775
136,pct_obstetrica_ingreso,0.19649519999428977
136,pct_alta_domicilio,0.13520102238757586
136,pct_alta_fallecido,0.1304858119713548
136,pct_alta_traslado,0.3641394904681693
136,pct_origen_emergencia,0.014743740407931367
136,pct_origen_referencia,0.16121813753885178
136,pct_uso_pabellon,0.1304858119713548
136,pabellones_promedio,0.19649519999428977
136,tasa_partos,0.9006908530350546
136,tasa_prematurez,0.8553629354222285
136,cv_estancia,0.9006908530350546
136,pct_estancia_larga,0.29659050362787376
137,egresos_por_anio,0.5213504430127764
137,estancia_media,0.7359800987622345
137,estancia_mediana,0.7359800987622345
137,peso_medio_grd,0.05098067794370855
137,severidad_media,0.5964599098962502
137,mortalidad_media,0.9581868226069715
137,entropia_grd,0.11856048890667295
137,comorbilidades_promedio,0.7316881594637805
137,tasa_cma,0.03872933503452153
137,peso_medio_cma,0.7359800987622345
137,pct_pediatrico,0.02379881570998701
137,pct_geriatrico,0.38936069481217433
137,pct_femenino_fertil,0.9581868226069715
137,edad_mediana,0.011590927338497217
137,pct_urgencia,0.1920189228158733
137,pct_programada,0.8966280594661125
137,pct_obstetrica_ingreso,0.6318027077728124
137,pct_alta_domicilio,0.8966280594661125
137,pct_alta_fallecido,0.21187376580815875
137,pct_alta_traslado,0.5213504430127764
137,pct_origen_emergencia,0.5213504430127764
137,pct_origen_referencia,0.02379881570998701
137,pct_uso_pabellon,0.008306497051445668
137,pabellones_promedio,0.7359800987622345
